user,member,sex,baby_age,baby_sex
33304,2,2,0,3
33305,1,2,6,2
33306,1,2,-1,3
33307,2,2,-99,0
33308,1,-99,-99,-99
33309,1,2,1,2
33310,2,2,1,1
33311,1,2,54,2
33312,2,-99,-99,-99
33313,1,2,70,2
33314,2,-99,-99,-99
33315,1,2,12,1
33316,1,2,96,2
33317,2,1,2,1
33318,1,2,-99,0
33319,2,2,-99,0
33320,1,1,-1,3
33321,1,2,2,2
33322,2,2,0,3
33323,1,-99,-99,-99
33324,2,2,1,2
33325,2,-99,-99,-99
33326,0,0,2,2
33327,1,-99,-99,-99
33328,1,2,5,2
33329,2,2,4,2
33330,1,2,-99,0
33331,1,1,1,1
33332,1,1,5,2
33333,1,2,6,2
33334,2,2,5,1
33335,1,2,28,2
33336,1,-99,-99,-99
33337,1,2,3,1
33338,1,2,45,2
33339,1,2,11,2
33340,1,2,-99,0
33341,1,2,0,3
33342,1,2,53,2
33343,2,2,10,2
33344,1,2,0,3
33345,2,2,2,1
33346,0,-99,-99,-99
33347,1,2,4,1
33348,2,2,-2,3
33349,1,2,1,1
33350,1,2,-99,0
33351,1,2,-1,3
33352,2,2,5,2
33353,1,2,4,1
33354,1,2,12,1
33355,1,2,1,1
33356,1,2,1,1
33357,0,2,8,1
33358,0,2,82,1
33359,1,2,6,1
33360,1,0,-99,1
33361,1,1,8,1
33362,1,2,-99,0
33363,1,2,54,1
33364,1,2,36,2
33365,1,2,-2,3
33366,1,2,6,2
33367,2,2,2,1
33368,2,2,53,2
33369,1,2,-99,0
33370,1,2,-99,0
33371,1,2,96,2
33372,2,2,9,1
33373,3,2,42,1
33374,1,2,10,2
33375,1,2,65,2
33376,2,2,-99,0
33377,1,2,-99,0
33378,1,2,0,3
33379,2,2,6,2
33380,0,-99,-99,-99
33381,1,0,-99,0
33382,1,2,10,1
33383,1,2,35,1
33384,1,-99,-99,-99
33385,2,2,162,2
33386,1,2,1,1
33387,1,-99,-99,-99
33388,1,2,-99,0
33389,1,2,-2,3
33390,0,2,-2,3
33391,1,2,2,1
33392,1,-99,-99,-99
33393,1,2,2,1
33394,1,2,0,3
33395,3,2,-99,0
33396,1,2,14,2
33397,2,2,-99,0
33398,1,1,13,1
33399,2,2,15,2
33400,1,1,0,2
33401,2,2,4,2
33402,1,-99,-99,-99
33403,1,2,-1,3
33404,1,2,86,1
33405,2,2,5,1
33406,2,2,7,1
33407,1,0,61,1
33408,2,2,9,2
33409,0,0,-3,3
33410,2,2,85,1
33411,1,2,22,2
33412,1,2,-99,0
33413,1,2,5,1
33414,1,2,1,1
33415,2,2,121,1
33416,1,2,8,1
33417,1,2,1,1
33418,1,2,-99,0
33419,1,2,7,2
33420,1,-99,-99,-99
33421,2,2,-1,3
33422,1,-99,-99,-99
33423,0,-99,-99,-99
33424,1,2,103,1
33425,1,2,6,1
33426,2,2,-99,4
33427,1,1,14,1
33428,1,2,59,2
33429,2,-99,-99,-99
33430,1,2,1,2
33431,2,2,2,1
33432,0,-99,-99,-99
33433,1,2,-1,3
33434,1,-99,-99,-99
33435,1,-99,-99,-99
33436,1,2,47,1
33437,1,2,15,2
33438,2,-99,-99,-99
33439,1,2,0,3
33440,1,2,37,2
33441,1,2,88,1
33442,1,-99,-99,-99
33443,0,2,1,2
33444,2,2,-2,3
33445,1,2,1,1
33446,1,-99,-99,-99
33447,2,1,68,1
33448,1,0,77,2
33449,1,-99,-99,-99
33450,1,1,1,1
33451,3,2,-99,0
33452,1,2,4,1
33453,1,-99,-99,-99
33454,1,1,-99,0
33455,1,2,1,2
33456,1,2,8,1
33457,1,2,7,1
33458,1,2,-2,3
33459,1,2,3,1
33460,2,-99,-99,-99
33461,1,2,42,1
33462,1,2,-2,3
33463,1,2,23,2
33464,1,2,-1,3
33465,1,-99,-99,-99
33466,1,2,108,2
33467,1,2,119,2
33468,1,2,-1,3
33469,1,2,20,2
33470,1,-99,-99,-99
33471,0,2,37,2
33472,1,2,-1,3
33473,1,2,0,2
33474,1,2,6,1
33475,1,2,5,1
33476,1,2,28,1
33477,1,2,8,1
33478,1,2,0,3
33479,1,2,6,2
33480,0,2,0,1
33481,1,-99,-99,-99
33482,2,2,6,1
33483,1,2,-1,3
33484,1,1,2,1
33485,2,1,-99,0
33486,1,2,10,2
33487,0,2,-99,0
33488,1,2,-99,0
33489,1,2,-5,3
33490,1,2,31,1
33491,1,1,5,1
33492,1,2,-1,3
33493,1,0,58,2
33494,1,-99,-99,-99
33495,1,2,1,1
33496,0,2,8,2
33497,2,0,4,2
33498,1,0,126,2
33499,1,2,-99,0
33500,1,2,3,2
33501,1,2,5,2
33502,1,-99,-99,-99
33503,1,1,1,2
33504,1,2,3,1
33505,1,2,8,1
33506,1,2,68,2
33507,1,0,2,2
33508,1,-99,-99,-99
33509,1,2,9,2
33510,1,2,-99,0
33511,0,1,169,2
33512,1,2,-99,0
33513,1,2,11,2
33514,0,2,9,2
33515,1,2,-99,0
33516,1,2,-99,0
33517,1,-99,-99,-99
33518,1,-99,-99,-99
33519,1,2,9,2
33520,1,-99,-99,-99
33521,0,2,0,1
33522,0,2,5,1
33523,0,2,31,1
33524,1,2,7,2
33525,1,-99,-99,-99
33526,1,0,103,1
33527,1,2,12,2
33528,1,2,-99,0
33529,1,-99,-99,-99
33530,1,0,44,2
33531,1,-99,-99,-99
33532,1,1,4,1
33533,1,2,-99,0
33534,1,2,10,2
33535,1,-99,-99,-99
33536,1,2,-2,3
33537,0,2,-2,3
33538,1,2,19,2
33539,1,2,53,2
33540,2,2,-3,3
33541,1,-99,-99,-99
33542,1,2,42,2
33543,2,2,18,2
33544,1,2,1,1
33545,1,2,47,2
33546,1,2,5,2
33547,1,2,103,2
33548,1,2,3,2
33549,1,2,46,1
33550,1,2,109,2
33551,1,2,-1,3
33552,1,2,10,2
33553,1,2,-99,0
33554,1,2,-99,0
33555,1,-99,-99,-99
33556,1,2,0,2
33557,1,0,8,1
33558,2,-99,-99,-99
33559,1,2,-99,0
33560,1,2,51,1
33561,1,2,2,2
33562,1,2,0,3
33563,0,2,106,1
33564,1,0,77,1
33565,1,-99,-99,-99
33566,1,-99,-99,-99
33567,1,-99,-99,-99
33568,1,0,82,2
33569,0,2,-99,0
33570,0,2,-99,0
33571,1,2,3,1
33572,0,-99,-99,-99
33573,1,2,-99,0
33574,2,2,-1,3
33575,1,-99,-99,-99
33576,1,2,9,1
33577,1,2,-99,4
33578,2,1,3,1
33579,1,2,5,2
33580,1,2,-99,0
33581,1,1,11,1
33582,1,2,83,2
33583,1,1,2,1
33584,0,2,-2,3
33585,1,-99,-99,-99
33586,1,-99,-99,-99
33587,1,-99,-99,-99
33588,1,-99,-99,-99
33589,2,-99,-99,-99
33590,1,2,-1,3
33591,0,0,88,1
33592,2,2,0,3
33593,0,2,0,3
33594,2,-99,-99,-99
33595,1,2,131,2
33596,1,2,-2,3
33597,1,2,38,2
33598,1,2,-99,0
33599,1,1,2,1
33600,1,2,7,2
33601,1,2,14,2
33602,1,2,-99,0
33603,1,2,2,2
33604,1,0,3,1
33605,0,0,-99,0
33606,1,2,3,1
33607,2,-99,-99,-99
33608,1,2,-99,0
33609,1,2,73,2
33610,1,-99,-99,-99
33611,1,2,1,2
33612,0,2,13,1
33613,1,-99,-99,-99
33614,1,2,-99,0
33615,4,2,42,1
33616,3,2,51,2
33617,4,2,36,1
33618,3,2,47,2
33619,4,2,36,2
33620,3,2,37,1
33621,4,2,9,1
33622,4,2,58,1
33623,2,2,24,2
33624,2,2,86,2
33625,3,2,35,2
33626,3,2,35,1
33627,5,1,72,1
33628,4,2,45,2
33629,2,0,33,2
33630,5,0,93,2
33631,4,2,68,1
33632,5,2,140,2
33633,3,0,-99,0
33634,3,2,52,2
33635,3,2,64,2
33636,6,2,49,2
33637,3,1,98,1
33638,5,2,90,2
33639,3,2,48,2
33640,3,2,58,1
33641,3,2,65,2
33642,3,2,15,1
33643,3,2,80,2
33644,2,2,114,1
33645,4,2,14,2
33646,4,2,81,2
33647,3,2,108,2
33648,5,2,34,2
33649,3,2,68,2
33650,3,2,83,1
33651,3,0,58,2
33652,5,1,34,1
33653,3,2,13,2
33654,3,2,71,1
33655,3,2,95,2
33656,2,2,58,2
33657,3,2,-1,3
33658,4,2,43,1
33659,5,2,1,2
33660,5,0,28,1
33661,3,2,67,1
33662,5,2,74,2
33663,3,2,47,1
33664,3,2,42,2
33665,1,2,59,2
33666,3,2,47,2
33667,3,2,120,2
33668,4,2,72,2
33669,6,2,41,1
33670,2,2,13,1
33671,4,0,51,2
33672,3,0,58,2
33673,5,2,79,2
33674,4,2,42,2
33675,3,2,7,1
33676,3,2,15,2
33677,2,2,2,1
33678,3,2,83,1
33679,2,2,51,1
33680,3,2,35,2
33681,3,2,69,2
33682,3,2,35,1
33683,4,2,44,2
33684,3,2,17,2
33685,3,2,5,2
33686,5,2,98,2
33687,2,2,42,2
33688,3,2,36,2
33689,1,2,1,1
33690,4,2,40,1
33691,5,2,32,2
33692,3,2,37,1
33693,4,2,84,2
33694,3,0,-99,2
33695,4,2,19,2
33696,3,2,23,2
33697,6,2,35,1
33698,3,2,55,2
33699,3,2,65,2
33700,2,1,47,1
33701,3,2,51,2
33702,3,2,22,1
33703,3,2,149,1
33704,3,2,31,2
33705,3,2,48,2
33706,3,2,48,2
33707,4,2,39,2
33708,5,2,33,2
33709,3,2,1,2
33710,3,2,64,2
33711,2,1,24,1
33712,3,2,30,1
33713,4,2,81,2
33714,3,2,68,1
33715,2,2,4,2
33716,2,2,66,1
33717,3,2,34,2
33718,4,2,-99,0
33719,4,2,39,2
33720,3,2,35,2
33721,5,2,8,1
33722,2,2,55,1
33723,4,0,5,2
33724,3,2,83,2
33725,3,2,42,2
33726,2,2,47,1
33727,4,2,32,2
33728,4,2,59,1
33729,2,2,54,2
33730,5,2,18,2
33731,1,2,11,1
33732,2,2,72,2
33733,4,2,37,1
33734,3,2,41,2
33735,2,0,48,2
33736,3,2,35,2
33737,3,2,38,1
33738,2,2,44,1
33739,2,2,63,2
33740,3,2,52,2
33741,4,2,64,2
33742,3,2,62,2
33743,4,2,57,1
33744,3,2,37,1
33745,3,2,45,2
33746,2,2,112,2
33747,3,2,48,1
33748,3,2,-99,0
33749,4,2,38,2
33750,4,2,25,2
33751,4,2,30,2
33752,4,2,1,1
33753,4,2,21,2
33754,4,2,49,2
33755,3,2,29,2
33756,3,2,92,1
33757,3,2,23,2
33758,2,1,35,1
33759,3,2,54,1
33760,3,2,37,2
33761,5,2,59,2
33762,1,2,51,2
33763,3,2,55,1
33764,2,2,3,2
33765,3,2,41,1
33766,3,2,2,1
33767,3,2,28,1
33768,3,2,-99,0
33769,2,2,48,1
33770,3,2,101,2
33771,3,2,67,2
33772,3,2,60,1
33773,3,2,63,2
33774,4,2,29,1
33775,2,2,37,1
33776,3,2,22,2
33777,2,2,56,2
33778,4,2,10,1
33779,6,2,16,1
33780,3,2,20,1
33781,3,2,48,1
33782,2,2,8,2
33783,2,2,56,2
33784,3,2,-1,3
33785,4,2,32,1
33786,3,2,32,1
33787,4,2,1,1
33788,3,2,7,1
33789,3,2,46,1
33790,3,2,79,1
33791,3,2,36,2
33792,4,2,70,1
33793,3,0,-99,0
33794,2,2,55,2
33795,3,2,37,2
33796,2,2,-99,0
33797,3,0,34,2
33798,3,2,45,2
33799,4,0,37,1
33800,3,2,37,2
33801,3,2,36,2
33802,4,2,35,2
33803,3,2,29,1
33804,4,2,-99,2
33805,2,2,52,2
33806,3,0,26,1
33807,5,2,35,2
33808,1,0,112,1
33809,5,2,9,1
33810,3,2,-99,4
33811,1,2,8,1
33812,3,2,30,2
33813,2,2,44,2
33814,2,1,35,1
33815,3,2,23,2
33816,2,0,28,1
33817,4,2,92,2
33818,3,1,92,1
33819,2,2,7,2
33820,3,2,20,1
33821,2,2,44,2
33822,3,2,16,2
33823,4,2,11,2
33824,5,2,31,2
33825,4,2,18,2
33826,3,2,-99,0
33827,3,2,38,1
33828,3,2,34,1
33829,4,2,-99,0
33830,4,2,22,2
33831,3,0,-99,0
33832,3,2,47,1
33833,3,2,37,1
33834,1,2,27,1
33835,3,2,37,2
33836,2,2,7,2
33837,2,0,34,2
33838,3,0,3,1
33839,2,2,26,2
33840,3,2,69,1
33841,2,2,75,2
33842,3,2,17,2
33843,3,2,69,2
33844,5,2,50,2
33845,3,2,49,2
33846,4,2,33,1
33847,3,2,2,2
33848,3,2,11,1
33849,3,2,59,2
33850,4,1,30,1
33851,4,2,32,2
33852,1,2,39,2
33853,2,2,38,1
33854,2,2,-99,2
33855,3,2,38,2
33856,3,2,44,2
33857,1,2,6,1
33858,2,2,92,2
33859,3,2,38,2
33860,2,2,5,2
33861,4,2,27,2
33862,5,2,34,1
33863,3,2,16,1
33864,3,2,34,1
33865,4,2,8,2
33866,3,2,-99,0
33867,3,0,-99,4
33868,1,1,-99,0
33869,1,0,-99,4
33870,3,2,42,2
33871,2,2,105,2
33872,3,2,9,2
33873,5,2,59,1
33874,3,2,84,1
33875,4,2,71,2
33876,4,0,-99,0
33877,2,-99,-99,-99
33878,1,2,6,1
33879,2,2,69,1
33880,3,0,35,2
33881,4,0,-99,2
33882,2,0,41,1
33883,2,2,86,2
33884,2,0,64,2
33885,4,2,14,3
33886,3,2,59,2
33887,1,-99,-99,-99
33888,3,2,48,2
33889,3,0,-99,0
33890,2,0,-99,2
33891,3,0,26,2
33892,5,2,62,1
33893,5,2,30,1
33894,3,2,121,1
33895,4,2,35,2
33896,3,2,9,1
33897,1,2,43,1
33898,4,2,6,2
33899,4,2,26,1
33900,1,2,81,1
33901,4,0,40,2
33902,3,2,11,1
33903,3,2,63,1
33904,3,2,-99,2
33905,5,0,26,2
33906,3,2,28,2
33907,3,2,36,1
33908,3,2,-99,0
33909,1,2,27,2
33910,3,2,41,2
33911,3,2,15,1
33912,3,2,14,2
33913,3,2,-99,0
33914,6,1,13,2
33915,3,2,88,2
33916,5,2,60,2
33917,4,2,83,2
33918,3,2,69,1
33919,3,0,33,2
33920,4,2,11,3
33921,1,-99,-99,-99
33922,3,0,56,2
33923,3,2,121,2
33924,2,2,44,1
33925,1,2,12,1
33926,3,2,34,1
33927,2,2,33,2
33928,5,1,27,1
33929,3,2,3,1
33930,2,2,38,2
33931,3,1,36,1
33932,5,2,96,2
33933,3,0,42,1
33934,3,2,10,2
33935,3,2,34,1
33936,2,2,123,2
33937,3,2,51,1
33938,3,2,58,2
33939,5,2,40,2
33940,3,2,95,2
33941,6,2,29,1
33942,4,2,33,2
33943,6,2,87,1
33944,3,2,-99,1
33945,3,2,40,1
33946,4,2,26,2
33947,4,2,184,2
33948,5,2,26,2
33949,1,2,11,1
33950,6,2,24,1
33951,0,2,9,1
33952,5,2,41,1
33953,3,2,-99,0
33954,3,2,32,1
33955,5,2,36,1
33956,3,2,26,1
33957,5,2,110,2
33958,3,2,59,1
33959,3,2,25,2
33960,3,2,27,1
33961,3,2,56,2
33962,4,2,2,1
33963,3,0,-99,0
33964,1,2,94,2
33965,5,2,34,2
33966,2,1,1,2
33967,3,2,3,4
33968,1,0,42,2
33969,4,2,9,1
33970,3,2,36,2
33971,5,2,25,2
33972,2,2,25,1
33973,5,2,20,1
33974,3,2,30,1
33975,2,2,-99,0
33976,3,2,61,2
33977,3,2,39,1
33978,2,0,37,2
33979,2,2,14,1
33980,3,2,27,1
33981,2,2,10,1
33982,4,2,60,1
33983,5,2,25,2
33984,3,2,42,2
33985,2,2,32,2
33986,5,2,25,1
33987,3,2,36,2
33988,5,0,43,1
33989,3,1,43,1
33990,2,2,5,2
33991,3,2,59,2
33992,4,1,30,2
33993,4,2,34,2
33994,4,2,41,2
33995,3,0,34,1
33996,3,2,31,1
33997,1,2,53,1
33998,3,2,37,2
33999,3,2,45,2
34000,3,0,-99,2
34001,3,2,29,2
34002,3,2,26,2
34003,3,0,72,2
34004,3,2,108,2
34005,3,2,6,2
34006,3,2,33,2
34007,4,2,35,2
34008,3,2,33,2
34009,3,2,34,2
34010,4,2,37,1
34011,3,2,34,1
34012,2,2,36,1
34013,3,2,21,1
34014,3,2,13,2
34015,3,2,35,1
34016,3,1,4,1
34017,3,2,-99,2
34018,3,2,122,1
34019,3,2,13,2
34020,2,2,39,2
34021,5,2,42,2
34022,3,2,32,2
34023,4,2,34,1
34024,3,2,52,2
34025,3,2,24,1
34026,5,2,34,2
34027,1,2,39,2
34028,4,2,1,2
34029,3,2,57,1
34030,3,2,33,1
34031,3,2,85,1
34032,1,2,58,2
34033,4,2,38,2
34034,3,1,14,1
34035,4,2,42,2
34036,3,2,74,2
34037,3,2,61,1
34038,3,2,26,1
34039,4,2,38,1
34040,4,2,44,1
34041,3,2,72,2
34042,6,2,45,2
34043,4,2,33,1
34044,3,0,49,2
34045,3,0,-99,2
34046,4,2,37,1
34047,3,2,59,2
34048,2,-99,-99,-99
34049,2,2,29,2
34050,2,2,14,1
34051,4,1,32,1
34052,3,2,23,2
34053,5,2,28,1
34054,3,2,87,1
34055,3,2,56,1
34056,4,2,0,2
34057,2,-99,-99,-99
34058,1,2,12,2
34059,4,2,41,2
34060,3,2,29,2
34061,5,2,19,1
34062,3,2,59,1
34063,3,2,23,2
34064,6,2,24,2
34065,3,2,34,2
34066,4,2,41,1
34067,5,2,5,2
34068,5,2,41,1
34069,3,2,22,1
34070,2,-99,-99,-99
34071,2,2,25,2
34072,3,0,30,1
34073,3,2,9,1
34074,5,0,20,2
34075,3,2,52,2
34076,2,2,9,1
34077,2,2,11,2
34078,4,2,30,2
34079,2,2,-99,0
34080,4,-99,-99,-99
34081,2,2,-99,0
34082,3,2,34,1
34083,2,2,3,1
34084,3,2,7,1
34085,3,0,48,2
34086,3,0,10,2
34087,3,2,47,2
34088,4,2,10,1
34089,3,2,23,2
34090,3,2,24,2
34091,3,0,52,1
34092,4,2,27,2
34093,3,2,38,2
34094,3,2,37,2
34095,3,2,24,2
34096,3,2,58,2
34097,5,2,15,2
34098,3,2,144,2
34099,3,2,21,2
34100,3,2,37,1
34101,4,2,50,1
34102,4,2,24,1
34103,3,0,11,1
34104,3,0,111,2
34105,3,2,14,2
34106,4,0,28,1
34107,2,2,59,1
34108,3,2,5,2
34109,4,2,30,2
34110,3,2,85,2
34111,3,2,37,2
34112,3,2,37,2
34113,5,2,27,2
34114,3,2,38,2
34115,3,2,70,2
34116,3,0,54,2
34117,4,2,-99,0
34118,3,2,49,1
34119,3,1,14,2
34120,5,2,23,1
34121,3,0,34,1
34122,4,2,25,2
34123,4,2,27,1
34124,2,0,30,2
34125,3,2,43,1
34126,5,0,22,1
34127,3,2,37,1
34128,1,1,47,1
34129,4,2,34,2
34130,4,0,39,2
34131,2,2,41,2
34132,1,2,1,3
34133,3,2,10,2
34134,2,2,22,1
34135,3,2,28,1
34136,6,2,23,2
34137,2,2,2,2
34138,3,0,49,1
34139,2,2,29,2
34140,3,2,13,1
34141,3,2,64,1
34142,5,2,31,2
34143,3,2,109,1
34144,3,2,33,1
34145,5,2,29,2
34146,4,0,-99,2
34147,5,2,18,2
34148,5,2,27,1
34149,3,2,37,2
34150,3,2,190,2
34151,3,2,37,2
34152,2,2,43,2
34153,5,2,35,1
34154,3,0,37,2
34155,4,0,11,1
34156,3,2,24,2
34157,5,2,26,2
34158,3,2,15,2
34159,3,2,44,1
34160,3,2,37,2
34161,3,2,30,2
34162,4,2,30,2
34163,3,2,24,2
34164,2,2,58,1
34165,4,2,2,1
34166,3,2,50,2
34167,2,2,58,1
34168,2,2,1,3
34169,5,2,32,1
34170,3,2,-99,0
34171,3,2,0,1
34172,3,2,42,1
34173,3,0,17,1
34174,2,2,49,2
34175,4,-99,-99,-99
34176,3,2,30,2
34177,3,2,46,1
34178,4,-99,-99,-99
34179,3,0,34,2
34180,3,2,43,2
34181,4,2,-99,0
34182,2,2,-4,3
34183,5,2,21,1
34184,5,2,52,1
34185,3,2,27,1
34186,1,2,9,1
34187,3,2,54,1
34188,3,2,3,2
34189,4,2,121,2
34190,2,0,29,2
34191,3,2,43,2
34192,3,2,23,1
34193,2,2,46,2
34194,3,2,-99,0
34195,3,2,51,2
34196,3,2,24,2
34197,3,2,8,1
34198,4,2,-99,0
34199,3,2,16,2
34200,2,1,28,1
34201,3,2,-99,0
34202,3,2,27,1
34203,3,2,39,1
34204,3,2,33,2
34205,2,2,39,2
34206,4,2,25,2
34207,4,2,84,2
34208,1,2,9,1
34209,3,2,106,1
34210,3,2,31,1
34211,3,2,10,1
34212,3,-99,-99,-99
34213,4,2,-99,0
34214,3,2,28,2
34215,2,1,69,2
34216,3,2,24,2
34217,5,2,25,2
34218,5,1,1,1
34219,0,0,47,1
34220,3,2,-99,0
34221,1,0,2,3
34222,3,2,56,2
34223,1,2,65,2
34224,5,2,13,2
34225,3,2,97,2
34226,1,2,17,2
34227,3,2,22,1
34228,5,2,32,1
34229,2,2,34,2
34230,2,1,31,1
34231,3,2,2,1
34232,4,2,24,1
34233,3,2,10,2
34234,3,2,0,1
34235,3,-99,-99,-99
34236,2,2,56,1
34237,3,2,8,1
34238,3,2,46,1
34239,3,0,79,2
34240,2,2,45,2
34241,5,1,117,2
34242,2,2,0,2
34243,6,2,21,2
34244,2,2,17,2
34245,3,2,9,1
34246,1,2,-99,0
34247,1,1,83,1
34248,2,2,46,2
34249,2,2,0,2
34250,1,2,0,1
34251,3,2,35,1
34252,4,0,24,2
34253,3,2,40,1
34254,3,2,10,1
34255,3,2,20,2
34256,3,2,23,1
34257,5,2,18,2
34258,3,2,65,2
34259,3,0,31,2
34260,2,0,2,1
34261,2,2,2,1
34262,2,2,48,2
34263,2,0,17,2
34264,3,2,4,2
34265,2,2,24,1
34266,3,2,34,2
34267,3,2,12,2
34268,3,2,25,1
34269,1,2,-99,0
34270,2,2,34,1
34271,5,2,20,1
34272,4,2,50,1
34273,3,2,13,2
34274,3,2,60,2
34275,3,2,11,2
34276,3,2,50,2
34277,2,2,33,1
34278,3,0,4,1
34279,3,2,21,2
34280,3,0,104,1
34281,2,2,28,2
34282,1,2,64,2
34283,2,2,38,2
34284,4,2,36,2
34285,4,2,86,2
34286,3,2,-99,0
34287,3,2,3,2
34288,2,2,7,2
34289,3,2,4,2
34290,3,2,25,1
34291,4,2,37,1
34292,3,2,97,1
34293,3,1,63,1
34294,3,2,20,2
34295,6,1,20,1
34296,2,0,6,1
34297,3,2,25,1
34298,4,2,31,1
34299,3,2,22,2
34300,1,2,8,1
34301,3,2,39,1
34302,2,2,26,2
34303,4,2,30,2
34304,3,2,3,1
34305,3,2,14,2
34306,3,2,0,1
34307,4,0,-99,4
34308,1,-99,-99,-99
34309,4,2,28,1
34310,3,2,21,1
34311,3,2,5,2
34312,4,2,19,1
34313,3,2,-99,0
34314,3,2,19,2
34315,3,2,51,1
34316,3,0,-3,3
34317,6,2,22,1
34318,3,2,48,2
34319,2,2,10,1
34320,3,2,3,2
34321,3,1,3,1
34322,5,2,34,1
34323,1,2,35,2
34324,5,2,32,2
34325,3,2,-99,0
34326,4,2,22,2
34327,3,2,5,2
34328,4,2,29,2
34329,1,2,2,1
34330,3,0,81,1
34331,3,2,51,1
34332,3,0,-99,0
34333,4,2,177,1
34334,2,2,-99,0
34335,2,2,22,2
34336,4,2,30,2
34337,3,2,17,2
34338,3,2,51,1
34339,3,2,34,2
34340,1,2,0,2
34341,5,1,56,1
34342,4,2,68,1
34343,1,0,24,3
34344,3,2,-99,0
34345,3,2,38,1
34346,3,2,8,2
34347,3,0,36,1
34348,3,2,28,2
34349,3,2,19,2
34350,3,2,45,2
34351,2,2,44,2
34352,3,2,32,2
34353,4,0,4,1
34354,3,2,6,1
34355,3,2,83,1
34356,2,2,25,2
34357,2,2,19,1
34358,2,2,33,2
34359,4,2,58,1
34360,5,2,31,1
34361,3,2,69,2
34362,3,2,7,2
34363,3,2,30,2
34364,3,2,1,1
34365,3,2,34,2
34366,6,2,34,2
34367,2,2,63,2
34368,3,2,15,2
34369,3,2,49,2
34370,3,2,57,2
34371,2,1,112,1
34372,3,2,29,2
34373,2,2,19,2
34374,5,2,53,2
34375,3,2,17,2
34376,1,2,61,1
34377,3,2,41,2
34378,2,2,47,2
34379,2,2,25,1
34380,3,2,67,2
34381,1,2,28,1
34382,3,2,16,2
34383,3,2,18,2
34384,4,2,32,1
34385,0,2,2,2
34386,3,1,70,1
34387,2,2,-99,0
34388,2,2,34,2
34389,2,2,72,2
34390,3,2,20,1
34391,4,2,78,2
34392,3,1,17,2
34393,3,2,5,1
34394,3,2,55,1
34395,4,2,23,1
34396,3,2,28,1
34397,5,2,25,2
34398,2,2,3,1
34399,4,2,75,2
34400,2,2,23,1
34401,3,2,1,3
34402,3,2,4,2
34403,3,2,37,2
34404,3,2,34,2
34405,3,1,38,2
34406,3,2,35,1
34407,3,2,16,2
34408,2,2,30,1
34409,3,2,-1,3
34410,5,2,15,3
34411,3,2,20,1
34412,4,2,38,2
34413,3,2,34,1
34414,3,2,23,2
34415,3,1,19,1
34416,3,2,15,1
34417,4,2,26,2
34418,3,2,59,1
34419,1,2,19,2
34420,3,2,31,1
34421,3,1,92,2
34422,4,2,14,1
34423,3,0,-99,2
34424,3,2,19,1
34425,3,2,70,2
34426,4,2,21,2
34427,4,2,32,2
34428,1,2,-3,3
34429,2,2,47,2
34430,2,2,15,1
34431,2,2,46,2
34432,3,2,74,2
34433,3,2,23,2
34434,4,2,58,1
34435,3,2,10,2
34436,3,2,60,2
34437,3,2,31,1
34438,6,2,-99,0
34439,4,2,35,1
34440,3,2,9,2
34441,2,0,2,2
34442,3,2,4,2
34443,5,2,26,2
34444,3,2,55,2
34445,3,-99,-99,-99
34446,2,-99,-99,-99
34447,2,2,34,2
34448,3,2,46,2
34449,4,0,144,2
34450,3,2,47,2
34451,3,2,21,1
34452,3,2,38,1
34453,3,0,-99,2
34454,4,2,59,2
34455,4,2,33,2
34456,3,2,26,2
34457,3,2,7,2
34458,3,2,25,1
34459,3,2,39,1
34460,3,2,89,2
34461,3,2,22,2
34462,3,2,25,1
34463,3,2,31,1
34464,5,2,76,1
34465,4,2,4,2
34466,3,2,-99,0
34467,4,2,51,1
34468,3,2,15,3
34469,3,2,22,2
34470,3,2,43,2
34471,3,2,30,2
34472,3,2,18,1
34473,3,2,3,1
34474,3,2,23,1
34475,4,2,6,2
34476,3,2,43,1
34477,3,2,13,3
34478,3,2,55,2
34479,3,2,18,2
34480,3,1,83,1
34481,3,2,64,1
34482,3,2,25,1
34483,4,2,62,1
34484,3,2,18,1
34485,3,2,0,2
34486,3,-99,-99,-99
34487,3,2,15,1
34488,5,2,17,2
34489,2,2,56,1
34490,5,1,28,1
34491,3,2,58,2
34492,3,2,4,1
34493,3,2,15,2
34494,4,2,21,2
34495,3,2,32,1
34496,4,2,117,1
34497,5,2,3,1
34498,3,0,31,1
34499,5,2,-99,0
34500,3,2,46,2
34501,2,2,47,1
34502,5,2,21,1
34503,2,0,72,2
34504,3,2,31,1
34505,5,1,18,1
34506,3,0,-99,0
34507,1,2,89,1
34508,2,2,93,2
34509,5,2,21,2
34510,1,2,64,2
34511,2,2,107,1
34512,3,2,25,2
34513,2,2,-1,3
34514,3,0,42,1
34515,2,0,152,2
34516,1,1,15,1
34517,3,2,10,1
34518,4,2,19,1
34519,2,1,86,1
34520,2,2,13,2
34521,4,0,60,1
34522,4,2,-99,0
34523,5,2,146,2
34524,4,0,45,2
34525,3,2,5,2
34526,4,2,22,1
34527,3,1,-99,0
34528,3,1,26,1
34529,3,2,27,2
34530,3,2,21,2
34531,3,2,35,2
34532,3,2,-99,2
34533,3,2,28,2
34534,3,2,1,1
34535,3,2,24,2
34536,3,2,1,1
34537,3,2,-2,3
34538,1,0,53,1
34539,4,2,23,2
34540,2,2,67,2
34541,3,0,23,1
